idPartido,division,jornada,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,fecha,timestamp
2348,2,5,Rayo Vallecano,Sant Andreu,1,0,30/09/1973,118188000
2349,2,6,Mallorca,Rayo Vallecano,1,0,06/10/1973,118706400
2350,2,6,Deportivo,Levante,1,0,07/10/1973,118792800
2351,2,6,Hercules,Linares CF,2,3,07/10/1973,118792800
2352,2,6,Ourense,Sevilla,1,0,07/10/1973,118792800
2353,2,6,Gimnastic de Tarragona,Osasuna,2,0,07/10/1973,118792800
2354,2,6,Burgos,Tenerife,1,0,07/10/1973,118792800
2355,2,6,Betis,Cordoba,5,1,07/10/1973,118792800
2356,2,6,Salamanca,Valladolid,0,0,07/10/1973,118792800
2357,2,6,Sant Andreu,Barakaldo,4,0,07/10/1973,118792800
2358,2,6,Sabadell,Cadiz,3,4,07/10/1973,118792800
2359,2,7,Tenerife,Salamanca,1,0,13/10/1973,119311200
2360,2,7,Valladolid,Gimnastic de Tarragona,2,2,14/10/1973,119397600
2361,2,7,Barakaldo,Mallorca,0,0,14/10/1973,119397600
2362,2,7,Levante,Ourense,2,1,14/10/1973,119397600
2363,2,7,Cadiz,Deportivo,3,1,14/10/1973,119397600
2364,2,7,Hercules,Sabadell,2,0,14/10/1973,119397600
2365,2,7,Linares CF,Rayo Vallecano,0,1,14/10/1973,119397600
2366,2,7,Cordoba,Sant Andreu,1,0,14/10/1973,119397600
2367,2,7,Sevilla,Burgos,2,0,14/10/1973,119397600
2368,2,7,Osasuna,Betis,3,3,14/10/1973,119397600
2369,2,8,Mallorca,Cordoba,0,1,27/10/1973,120520800
2370,2,8,Burgos,Levante,2,0,28/10/1973,120607200
2371,2,8,Gimnastic de Tarragona,Tenerife,3,1,28/10/1973,120607200
2372,2,8,Ourense,Cadiz,0,0,28/10/1973,120607200
2373,2,8,Deportivo,Hercules,1,1,28/10/1973,120607200
2374,2,8,Betis,Valladolid,2,0,28/10/1973,120607200
2375,2,8,Salamanca,Sevilla,2,0,28/10/1973,120607200
2376,2,8,Rayo Vallecano,Barakaldo,0,0,28/10/1973,120607200
2377,2,8,Sabadell,Linares CF,1,0,28/10/1973,120607200
2378,2,8,Sant Andreu,Osasuna,4,0,28/10/1973,120607200
2379,2,9,Tenerife,Betis,1,3,03/11/1973,121129200
2380,2,9,Levante,Salamanca,1,1,04/11/1973,121215600
2381,2,9,Cordoba,Rayo Vallecano,3,1,04/11/1973,121215600
2382,2,9,Linares CF,Barakaldo,0,0,04/11/1973,121215600
2383,2,9,Valladolid,Sant Andreu,4,2,04/11/1973,121215600
2384,2,9,Sevilla,Gimnastic de Tarragona,1,1,04/11/1973,121215600
2385,2,9,Hercules,Ourense,1,0,04/11/1973,121215600
2386,2,9,Cadiz,Burgos,2,0,04/11/1973,121215600
2387,2,9,Osasuna,Mallorca,0,3,04/11/1973,121215600
2388,2,9,Sabadell,Deportivo,1,2,04/11/1973,121215600
2389,2,10,Mallorca,Valladolid,0,0,10/11/1973,121734000
2390,2,10,Ourense,Sabadell,0,0,11/11/1973,121820400
2391,2,10,Betis,Sevilla,3,0,11/11/1973,121820400
2392,2,10,Barakaldo,Cordoba,3,2,11/11/1973,121820400
2393,2,10,Rayo Vallecano,Osasuna,2,1,11/11/1973,121820400
2394,2,10,Burgos,Hercules,1,2,11/11/1973,121820400
2395,2,10,Salamanca,Cadiz,2,1,11/11/1973,121820400
2396,2,10,Deportivo,Linares CF,3,0,11/11/1973,121820400
2397,2,10,Gimnastic de Tarragona,Levante,2,1,11/11/1973,121820400
2398,2,10,Sant Andreu,Tenerife,2,3,11/11/1973,121820400
2399,2,11,Tenerife,Mallorca,0,0,17/11/1973,122338800
2400,2,11,Levante,Betis,1,2,18/11/1973,122425200
2401,2,11,Deportivo,Ourense,3,1,18/11/1973,122425200
2402,2,11,Hercules,Salamanca,3,1,18/11/1973,122425200
2403,2,11,Linares CF,Cordoba,1,0,18/11/1973,122425200
2404,2,11,Osasuna,Barakaldo,1,1,18/11/1973,122425200
2405,2,11,Valladolid,Rayo Vallecano,5,1,18/11/1973,122425200
2406,2,11,Cadiz,Gimnastic de Tarragona,1,0,18/11/1973,122425200
2407,2,11,Sevilla,Sant Andreu,0,0,18/11/1973,122425200
2408,2,11,Sabadell,Burgos,1,0,18/11/1973,122425200
2409,2,12,Sabadell,Cordoba,0,0,25/11/1973,123030000
2410,2,12,Sevilla,Linares CF,3,3,25/11/1973,123030000
2411,2,12,Salamanca,Sant Andreu,2,0,25/11/1973,123030000
2412,2,12,Ourense,Rayo Vallecano,0,0,25/11/1973,123030000
2413,2,12,Deportivo,Barakaldo,1,0,25/11/1973,123030000
2414,2,12,Cadiz,Valladolid,2,0,25/11/1973,123030000
2415,2,12,Hercules,Osasuna,2,0,25/11/1973,123030000
2416,2,12,Levante,Tenerife,1,1,25/11/1973,123030000
2417,2,12,Burgos,Mallorca,0,0,25/11/1973,123030000
2418,2,12,Gimnastic de Tarragona,Betis,2,0,25/11/1973,123030000
2419,2,13,Mallorca,Sevilla,1,1,01/12/1973,123548400
2420,2,13,Rayo Vallecano,Tenerife,3,0,02/12/1973,123634800
2421,2,13,Ourense,Linares CF,1,2,02/12/1973,123634800
2422,2,13,Burgos,Deportivo,4,0,02/12/1973,123634800
2423,2,13,Cordoba,Osasuna,2,2,02/12/1973,123634800
2424,2,13,Gimnastic de Tarragona,Hercules,0,0,02/12/1973,123634800
2425,2,13,Salamanca,Sabadell,3,1,02/12/1973,123634800
2426,2,13,Betis,Cadiz,2,2,02/12/1973,123634800
2427,2,13,Barakaldo,Valladolid,1,1,02/12/1973,123634800
2428,2,13,Sant Andreu,Levante,1,0,02/12/1973,123634800
2429,2,14,Sevilla,Rayo Vallecano,3,0,08/12/1973,124153200
2430,2,14,Tenerife,Barakaldo,2,0,08/12/1973,124153200
2431,2,14,Deportivo,Salamanca,4,2,09/12/1973,124239600
2432,2,14,Levante,Mallorca,2,2,09/12/1973,124239600
2433,2,14,Valladolid,Cordoba,3,1,09/12/1973,124239600
2434,2,14,Hercules,Betis,1,0,09/12/1973,124239600
2435,2,14,Cadiz,Sant Andreu,0,0,09/12/1973,124239600
2436,2,14,Ourense,Burgos,1,0,09/12/1973,124239600
2437,2,14,Linares CF,Osasuna,3,0,09/12/1973,124239600
2438,2,14,Sabadell,Gimnastic de Tarragona,0,0,09/12/1973,124239600
2439,2,15,Rayo Vallecano,Levante,0,4,16/12/1973,124844400
2440,2,15,Osasuna,Valladolid,1,1,16/12/1973,124844400
2441,2,15,Salamanca,Ourense,3,2,16/12/1973,124844400
2442,2,15,Gimnastic de Tarragona,Deportivo,2,0,16/12/1973,124844400
2443,2,15,Burgos,Linares CF,4,1,16/12/1973,124844400
2444,2,15,Barakaldo,Sevilla,1,0,16/12/1973,124844400
2445,2,15,Betis,Sabadell,3,2,16/12/1973,124844400
2446,2,15,Mallorca,Cadiz,1,1,16/12/1973,124844400
2447,2,15,Cordoba,Tenerife,2,1,16/12/1973,124844400
2448,2,15,Sant Andreu,Hercules,1,1,16/12/1973,124844400
2449,2,16,Ourense,Gimnastic de Tarragona,1,0,23/12/1973,125449200
2450,2,16,Deportivo,Betis,0,1,23/12/1973,125449200
2451,2,16,Cadiz,Rayo Vallecano,1,1,23/12/1973,125449200
2452,2,16,Tenerife,Osasuna,2,0,23/12/1973,125449200
2453,2,16,Linares CF,Valladolid,0,0,23/12/1973,125449200
2454,2,16,Levante,Barakaldo,4,2,23/12/1973,125449200
2455,2,16,Hercules,Mallorca,1,1,23/12/1973,125449200
2456,2,16,Sevilla,Cordoba,2,1,23/12/1973,125449200
2457,2,16,Burgos,Salamanca,0,1,23/12/1973,125449200
2458,2,16,Sabadell,Sant Andreu,1,0,23/12/1973,125449200
2459,2,17,Mallorca,Sabadell,2,2,29/12/1973,125967600
2460,2,17,Osasuna,Sevilla,0,2,30/12/1973,126054000
2461,2,17,Betis,Ourense,3,0,30/12/1973,126054000
2462,2,17,Rayo Vallecano,Hercules,1,0,30/12/1973,126054000
2463,2,17,Barakaldo,Cadiz,1,1,30/12/1973,126054000
2464,2,17,Cordoba,Levante,2,0,30/12/1973,126054000
2465,2,17,Salamanca,Linares CF,2,0,30/12/1973,126054000
2466,2,17,Valladolid,Tenerife,0,0,30/12/1973,126054000
2467,2,17,Sant Andreu,Deportivo,1,0,30/12/1973,126054000
2468,2,17,Gimnastic de Tarragona,Burgos,2,0,30/12/1973,126054000
2469,2,18,Burgos,Betis,1,1,06/01/1974,126658800
2470,2,18,Hercules,Barakaldo,3,1,06/01/1974,126658800
2471,2,18,Ourense,Sant Andreu,2,0,06/01/1974,126658800
2472,2,18,Sevilla,Valladolid,2,1,06/01/1974,126658800
2473,2,18,Levante,Osasuna,0,1,06/01/1974,126658800
2474,2,18,Deportivo,Mallorca,0,2,06/01/1974,126658800
2475,2,18,Cadiz,Cordoba,3,2,06/01/1974,126658800
2476,2,18,Salamanca,Gimnastic de Tarragona,2,1,06/01/1974,126658800
2477,2,18,Linares CF,Tenerife,0,1,06/01/1974,126658800
2478,2,18,Sabadell,Rayo Vallecano,1,0,06/01/1974,126658800
2479,2,19,Betis,Salamanca,0,0,13/01/1974,127263600
2480,2,19,Tenerife,Sevilla,1,0,13/01/1974,127263600
2481,2,19,Barakaldo,Sabadell,2,0,13/01/1974,127263600
2482,2,19,Valladolid,Levante,3,1,13/01/1974,127263600
2483,2,19,Linares CF,Gimnastic de Tarragona,0,3,13/01/1974,127263600
2484,2,19,Rayo Vallecano,Deportivo,2,0,13/01/1974,127263600
2485,2,19,Osasuna,Cadiz,0,0,13/01/1974,127263600
2486,2,19,Mallorca,Ourense,2,0,13/01/1974,127263600
2487,2,19,Cordoba,Hercules,3,1,13/01/1974,127263600
2488,2,19,Sant Andreu,Burgos,1,0,13/01/1974,127263600
2489,2,20,Mallorca,Gimnastic de Tarragona,2,0,19/01/1974,127782000
2490,2,20,Valladolid,Sabadell,6,1,20/01/1974,127868400
2491,2,20,Osasuna,Deportivo,1,0,20/01/1974,127868400
2492,2,20,Barakaldo,Burgos,2,1,20/01/1974,127868400
2493,2,20,Sevilla,Cadiz,1,0,20/01/1974,127868400
2494,2,20,Linares CF,Levante,1,0,20/01/1974,127868400
2495,2,20,Tenerife,Hercules,1,1,20/01/1974,127868400
2496,2,20,Rayo Vallecano,Salamanca,0,2,20/01/1974,127868400
2497,2,20,Cordoba,Ourense,3,3,20/01/1974,127868400
2498,2,20,Sant Andreu,Betis,0,0,20/01/1974,127868400
2499,2,21,Gimnastic de Tarragona,Rayo Vallecano,3,2,27/01/1974,128473200
2500,2,21,Ourense,Osasuna,2,0,27/01/1974,128473200
2501,2,21,Deportivo,Valladolid,2,1,27/01/1974,128473200
2502,2,21,Salamanca,Barakaldo,2,0,27/01/1974,128473200
2503,2,21,Betis,Mallorca,1,1,27/01/1974,128473200
2504,2,21,Hercules,Sevilla,1,1,27/01/1974,128473200
2505,2,21,Cadiz,Levante,1,0,27/01/1974,128473200
2506,2,21,Burgos,Cordoba,1,0,27/01/1974,128473200
2507,2,21,Sant Andreu,Linares CF,1,0,27/01/1974,128473200
2508,2,21,Sabadell,Tenerife,0,0,27/01/1974,128473200
2509,2,22,Mallorca,Sant Andreu,1,0,02/02/1974,128991600
2510,2,22,Tenerife,Deportivo,5,0,02/02/1974,128991600
2511,2,22,Linares CF,Cadiz,1,1,03/02/1974,129078000
2512,2,22,Osasuna,Burgos,2,1,03/02/1974,129078000
2513,2,22,Sevilla,Sabadell,1,2,03/02/1974,129078000
2514,2,22,Levante,Hercules,0,1,03/02/1974,129078000
2515,2,22,Cordoba,Salamanca,4,0,03/02/1974,129078000
2516,2,22,Valladolid,Ourense,2,2,03/02/1974,129078000
2517,2,22,Rayo Vallecano,Betis,2,3,03/02/1974,129078000
2518,2,22,Barakaldo,Gimnastic de Tarragona,2,1,03/02/1974,129078000
2519,2,23,Mallorca,Linares CF,1,0,09/02/1974,129596400
2520,2,23,Hercules,Cadiz,3,0,10/02/1974,129682800
2521,2,23,Ourense,Tenerife,1,1,10/02/1974,129682800
2522,2,23,Deportivo,Sevilla,0,0,10/02/1974,129682800
2523,2,23,Betis,Barakaldo,3,0,10/02/1974,129682800
2524,2,23,Gimnastic de Tarragona,Cordoba,2,1,10/02/1974,129682800
2525,2,23,Burgos,Valladolid,2,1,10/02/1974,129682800
2526,2,23,Salamanca,Osasuna,3,1,10/02/1974,129682800
2527,2,23,Sant Andreu,Rayo Vallecano,2,0,10/02/1974,129682800
2528,2,23,Sabadell,Levante,1,0,10/02/1974,129682800
2529,2,24,Cadiz,Sabadell,3,0,17/02/1974,130287600
2530,2,24,Osasuna,Gimnastic de Tarragona,3,0,17/02/1974,130287600
2531,2,24,Barakaldo,Sant Andreu,4,0,17/02/1974,130287600
2532,2,24,Valladolid,Salamanca,2,2,17/02/1974,130287600
2533,2,24,Levante,Deportivo,4,1,17/02/1974,130287600
2534,2,24,Rayo Vallecano,Mallorca,2,0,17/02/1974,130287600
2535,2,24,Tenerife,Burgos,3,0,17/02/1974,130287600
2536,2,24,Linares CF,Hercules,2,0,17/02/1974,130287600
2537,2,24,Cordoba,Betis,1,1,17/02/1974,130287600
2538,2,24,Sevilla,Ourense,2,0,17/02/1974,130287600
2539,2,25,Ourense,Barakaldo,3,2,24/02/1974,130892400
2540,2,25,Deportivo,Cordoba,0,0,24/02/1974,130892400
2541,2,25,Levante,Sevilla,1,1,24/02/1974,130892400
2542,2,25,Burgos,Rayo Vallecano,2,1,24/02/1974,130892400
2543,2,25,Cadiz,Tenerife,3,1,24/02/1974,130892400
2544,2,25,Hercules,Valladolid,3,1,24/02/1974,130892400
2545,2,25,Betis,Linares CF,2,0,24/02/1974,130892400
2546,2,25,Salamanca,Mallorca,3,0,24/02/1974,130892400
2547,2,25,Sabadell,Osasuna,1,0,24/02/1974,130892400
2548,2,25,Gimnastic de Tarragona,Sant Andreu,1,0,24/02/1974,130892400
2549,2,26,Mallorca,Barakaldo,1,1,02/03/1974,131410800
2550,2,26,Betis,Osasuna,5,0,03/03/1974,131497200
2551,2,26,Deportivo,Cadiz,3,1,03/03/1974,131497200
2552,2,26,Burgos,Sevilla,1,0,03/03/1974,131497200
2553,2,26,Salamanca,Tenerife,1,0,03/03/1974,131497200
2554,2,26,Gimnastic de Tarragona,Valladolid,1,0,03/03/1974,131497200
2555,2,26,Ourense,Levante,1,0,03/03/1974,131497200
2556,2,26,Rayo Vallecano,Linares CF,3,0,03/03/1974,131497200
2557,2,26,Sant Andreu,Cordoba,3,0,03/03/1974,131497200
2558,2,26,Sabadell,Hercules,0,0,03/03/1974,131497200
2559,2,27,Osasuna,Sant Andreu,0,1,10/03/1974,132102000
2560,2,27,Linares CF,Sabadell,2,0,10/03/1974,132102000
2561,2,27,Valladolid,Betis,1,0,10/03/1974,132102000
2562,2,27,Sevilla,Salamanca,1,1,10/03/1974,132102000
2563,2,27,Barakaldo,Rayo Vallecano,1,0,10/03/1974,132102000
2564,2,27,Tenerife,Gimnastic de Tarragona,3,1,10/03/1974,132102000
2565,2,27,Cadiz,Ourense,0,1,10/03/1974,132102000
2566,2,27,Hercules,Deportivo,2,0,10/03/1974,132102000
2567,2,27,Cordoba,Mallorca,1,0,10/03/1974,132102000
2568,2,27,Levante,Burgos,1,0,10/03/1974,132102000
2569,2,28,Mallorca,Osasuna,3,0,16/03/1974,132620400
2570,2,28,Salamanca,Levante,1,0,17/03/1974,132706800
2571,2,28,Betis,Tenerife,1,1,17/03/1974,132706800
2572,2,28,Rayo Vallecano,Cordoba,2,3,17/03/1974,132706800
2573,2,28,Barakaldo,Linares CF,4,1,17/03/1974,132706800
2574,2,28,Deportivo,Sabadell,0,0,17/03/1974,132706800
2575,2,28,Ourense,Hercules,0,1,17/03/1974,132706800
2576,2,28,Burgos,Cadiz,2,0,17/03/1974,132706800
2577,2,28,Sant Andreu,Valladolid,5,0,17/03/1974,132706800
2578,2,28,Gimnastic de Tarragona,Sevilla,4,1,17/03/1974,132706800
2579,2,29,Tenerife,Sant Andreu,2,0,23/03/1974,133225200
2580,2,29,Cordoba,Barakaldo,2,1,24/03/1974,133311600
2581,2,29,Sevilla,Betis,2,1,24/03/1974,133311600
2582,2,29,Levante,Gimnastic de Tarragona,2,0,24/03/1974,133311600
2583,2,29,Linares CF,Deportivo,0,0,24/03/1974,133311600
2584,2,29,Valladolid,Mallorca,1,0,24/03/1974,133311600
2585,2,29,Hercules,Burgos,0,0,24/03/1974,133311600
2586,2,29,Osasuna,Rayo Vallecano,0,1,24/03/1974,133311600
2587,2,29,Cadiz,Salamanca,1,1,24/03/1974,133311600
2588,2,29,Sabadell,Ourense,1,1,24/03/1974,133311600
2589,2,30,Mallorca,Tenerife,1,0,30/03/1974,133830000
2590,2,30,Betis,Levante,1,1,31/03/1974,133916400
2591,2,30,Rayo Vallecano,Valladolid,2,1,31/03/1974,133916400
2592,2,30,Burgos,Sabadell,0,1,31/03/1974,133916400
2593,2,30,Salamanca,Hercules,0,1,31/03/1974,133916400
2594,2,30,Barakaldo,Osasuna,3,1,31/03/1974,133916400
2595,2,30,Cordoba,Linares CF,2,2,31/03/1974,133916400
2596,2,30,Ourense,Deportivo,2,0,31/03/1974,133916400
2597,2,30,Sant Andreu,Sevilla,2,0,31/03/1974,133916400
2598,2,30,Gimnastic de Tarragona,Cadiz,0,0,31/03/1974,133916400
2599,2,31,Tenerife,Rayo Vallecano,2,1,06/04/1974,134431200
2600,2,31,Sevilla,Mallorca,2,0,06/04/1974,134431200
2601,2,31,Hercules,Gimnastic de Tarragona,2,1,07/04/1974,134517600
2602,2,31,Levante,Sant Andreu,1,1,07/04/1974,134517600
2603,2,31,Valladolid,Barakaldo,3,0,07/04/1974,134517600
2604,2,31,Deportivo,Burgos,2,0,07/04/1974,134517600
2605,2,31,Osasuna,Cordoba,2,1,07/04/1974,134517600
2606,2,31,Cadiz,Betis,1,0,07/04/1974,134517600
2607,2,31,Linares CF,Ourense,1,1,07/04/1974,134517600
2608,2,31,Sabadell,Salamanca,1,0,07/04/1974,134517600
2609,2,32,Gimnastic de Tarragona,Sabadell,2,0,13/04/1974,135036000
2610,2,32,Mallorca,Levante,0,0,13/04/1974,135036000
2611,2,32,Betis,Hercules,2,1,14/04/1974,135122400
2612,2,32,Cordoba,Valladolid,4,1,14/04/1974,135122400
2613,2,32,Rayo Vallecano,Sevilla,1,0,14/04/1974,135122400
2614,2,32,Salamanca,Deportivo,1,0,14/04/1974,135122400
2615,2,32,Osasuna,Linares CF,3,0,14/04/1974,135122400
2616,2,32,Burgos,Ourense,2,1,14/04/1974,135122400
2617,2,32,Sant Andreu,Cadiz,2,1,14/04/1974,135122400
2618,2,32,Barakaldo,Tenerife,5,1,15/04/1974,135208800
2619,2,33,Sevilla,Barakaldo,3,0,20/04/1974,135640800
2620,2,33,Tenerife,Cordoba,2,0,20/04/1974,135640800
2621,2,33,Deportivo,Gimnastic de Tarragona,0,1,21/04/1974,135727200
2622,2,33,Hercules,Sant Andreu,2,0,21/04/1974,135727200
2623,2,33,Cadiz,Mallorca,2,1,21/04/1974,135727200
2624,2,33,Levante,Rayo Vallecano,2,1,21/04/1974,135727200
2625,2,33,Ourense,Salamanca,3,1,21/04/1974,135727200
2626,2,33,Linares CF,Burgos,0,0,21/04/1974,135727200
2627,2,33,Valladolid,Osasuna,2,1,21/04/1974,135727200
2628,2,33,Sabadell,Betis,2,3,21/04/1974,135727200
2629,2,34,Mallorca,Hercules,3,1,27/04/1974,136245600
2630,2,34,Barakaldo,Levante,3,1,27/04/1974,136245600
2631,2,34,Gimnastic de Tarragona,Ourense,1,1,28/04/1974,136332000
2632,2,34,Betis,Deportivo,4,0,28/04/1974,136332000
2633,2,34,Salamanca,Burgos,2,2,28/04/1974,136332000
2634,2,34,Rayo Vallecano,Cadiz,1,0,28/04/1974,136332000
2635,2,34,Valladolid,Linares CF,2,1,28/04/1974,136332000
2636,2,34,Osasuna,Tenerife,2,2,28/04/1974,136332000
2637,2,34,Cordoba,Sevilla,1,0,28/04/1974,136332000
2638,2,34,Sant Andreu,Sabadell,2,0,28/04/1974,136332000
2639,2,35,Tenerife,Valladolid,1,0,04/05/1974,136850400
2640,2,35,Deportivo,Sant Andreu,3,2,05/05/1974,136936800
2641,2,35,Linares CF,Salamanca,0,1,05/05/1974,136936800
2642,2,35,Ourense,Betis,0,0,05/05/1974,136936800
2643,2,35,Levante,Cordoba,2,1,05/05/1974,136936800
2644,2,35,Burgos,Gimnastic de Tarragona,1,0,05/05/1974,136936800
2645,2,35,Cadiz,Barakaldo,4,0,05/05/1974,136936800
2646,2,35,Sevilla,Osasuna,0,1,05/05/1974,136936800
2647,2,35,Hercules,Rayo Vallecano,1,0,05/05/1974,136936800
2648,2,35,Sabadell,Mallorca,2,0,05/05/1974,136936800
2649,2,36,Valladolid,Sevilla,1,0,11/05/1974,137455200
2650,2,36,Tenerife,Linares CF,3,0,11/05/1974,137455200
2651,2,36,Betis,Burgos,3,0,12/05/1974,137541600
2652,2,36,Gimnastic de Tarragona,Salamanca,1,1,12/05/1974,137541600
2653,2,36,Barakaldo,Hercules,0,0,12/05/1974,137541600
2654,2,36,Mallorca,Deportivo,2,1,12/05/1974,137541600
2655,2,36,Osasuna,Levante,2,1,12/05/1974,137541600
2656,2,36,Cordoba,Cadiz,0,2,12/05/1974,137541600
2657,2,36,Sant Andreu,Ourense,1,2,12/05/1974,137541600
2658,2,36,Rayo Vallecano,Sabadell,1,0,12/05/1974,137541600
2659,2,37,Salamanca,Betis,1,0,19/05/1974,138146400
2660,2,37,Hercules,Cordoba,2,0,19/05/1974,138146400
2661,2,37,Ourense,Mallorca,1,1,19/05/1974,138146400
2662,2,37,Cadiz,Osasuna,3,1,19/05/1974,138146400
2663,2,37,Deportivo,Rayo Vallecano,1,0,19/05/1974,138146400
2664,2,37,Gimnastic de Tarragona,Linares CF,2,1,19/05/1974,138146400
2665,2,37,Levante,Valladolid,1,3,19/05/1974,138146400
2666,2,37,Sevilla,Tenerife,4,2,19/05/1974,138146400
2667,2,37,Burgos,Sant Andreu,1,0,19/05/1974,138146400
2668,2,37,Sabadell,Barakaldo,2,2,19/05/1974,138146400
2669,2,38,Betis,Gimnastic de Tarragona,3,0,23/05/1974,138492000
2670,2,38,Valladolid,Cadiz,2,0,26/05/1974,138751200
2671,2,38,Osasuna,Hercules,1,2,26/05/1974,138751200
2672,2,38,Mallorca,Burgos,1,0,26/05/1974,138751200
2673,2,38,Cordoba,Sabadell,4,2,26/05/1974,138751200
2674,2,38,Rayo Vallecano,Ourense,2,2,26/05/1974,138751200
2675,2,38,Tenerife,Levante,3,1,26/05/1974,138751200
2676,2,38,Barakaldo,Deportivo,2,0,26/05/1974,138751200
2677,2,38,Linares CF,Sevilla,0,5,26/05/1974,138751200
2678,2,38,Sant Andreu,Salamanca,4,2,26/05/1974,138751200
2679,1,1,Espanol,Celta de Vigo,2,0,07/09/1974,147736800
2680,1,1,Sporting de Gijon,Zaragoza,2,0,07/09/1974,147736800
2681,1,1,Hercules,Murcia,2,2,07/09/1974,147736800
2682,1,1,Las Palmas,Betis,3,1,07/09/1974,147736800
2683,1,1,CD Malaga,Atletico de Bilbao,2,0,07/09/1974,147736800
2684,1,1,Real Sociedad,Barcelona,3,2,07/09/1974,147736800
2685,1,1,Valencia,Real Madrid,1,2,07/09/1974,147736800
2686,1,1,Atletico de Madrid,Granada,0,0,08/09/1974,147823200
2687,1,1,Salamanca,Elche,2,0,08/09/1974,147823200
2688,1,2,Barcelona,CD Malaga,5,0,14/09/1974,148341600
2689,1,2,Elche,Atletico de Madrid,1,0,14/09/1974,148341600
2690,1,2,Real Madrid,Hercules,2,1,14/09/1974,148341600
2691,1,2,Atletico de Bilbao,Sporting de Gijon,1,4,15/09/1974,148428000
2692,1,2,Betis,Espanol,0,0,15/09/1974,148428000
2693,1,2,Celta de Vigo,Real Sociedad,1,0,15/09/1974,148428000
2694,1,2,Granada,Las Palmas,1,1,15/09/1974,148428000
2695,1,2,Murcia,Salamanca,2,1,15/09/1974,148428000
2696,1,2,Zaragoza,Valencia,3,1,15/09/1974,148428000
2697,1,3,Atletico de Madrid,Murcia,1,0,28/09/1974,149551200
2698,1,3,Las Palmas,Elche,1,1,28/09/1974,149551200
2699,1,3,Real Sociedad,CD Malaga,2,0,28/09/1974,149551200
2700,1,3,Salamanca,Real Madrid,0,0,28/09/1974,149551200
2701,1,3,Celta de Vigo,Betis,1,1,29/09/1974,149637600
2702,1,3,Espanol,Granada,1,0,29/09/1974,149637600
2703,1,3,Sporting de Gijon,Barcelona,0,1,29/09/1974,149637600
2704,1,3,Hercules,Zaragoza,0,1,29/09/1974,149637600
2705,1,3,Valencia,Atletico de Bilbao,3,0,29/09/1974,149637600
2706,1,4,Atletico de Bilbao,Hercules,2,2,06/10/1974,150242400
2707,1,4,Barcelona,Valencia,5,2,06/10/1974,150242400
2708,1,4,Betis,Real Sociedad,3,0,06/10/1974,150242400
2709,1,4,Elche,Espanol,2,4,06/10/1974,150242400
2710,1,4,Granada,Celta de Vigo,1,0,06/10/1974,150242400
2711,1,4,CD Malaga,Sporting de Gijon,3,1,06/10/1974,150242400
2712,1,4,Murcia,Las Palmas,1,1,06/10/1974,150242400
2713,1,4,Real Madrid,Atletico de Madrid,1,0,06/10/1974,150242400
2714,1,4,Zaragoza,Salamanca,1,1,06/10/1974,150242400
2715,1,5,Hercules,Barcelona,0,0,19/10/1974,151365600
2716,1,5,Las Palmas,Real Madrid,1,2,19/10/1974,151365600
2717,1,5,Atletico de Madrid,Zaragoza,4,0,20/10/1974,151452000
2718,1,5,Betis,Granada,1,1,20/10/1974,151452000
2719,1,5,Celta de Vigo,Elche,1,2,20/10/1974,151452000
2720,1,5,Espanol,Murcia,2,1,20/10/1974,151452000
2721,1,5,Real Sociedad,Sporting de Gijon,1,1,20/10/1974,151452000
2722,1,5,Salamanca,Atletico de Bilbao,0,0,20/10/1974,151452000
2723,1,5,Valencia,CD Malaga,2,0,20/10/1974,151452000
2724,1,6,Atletico de Bilbao,Atletico de Madrid,3,0,27/10/1974,152056800
2725,1,6,Barcelona,Salamanca,3,1,27/10/1974,152056800
2726,1,6,Elche,Betis,2,0,27/10/1974,152056800
2727,1,6,Sporting de Gijon,Valencia,2,1,27/10/1974,152056800
2728,1,6,Granada,Real Sociedad,1,0,27/10/1974,152056800
2729,1,6,CD Malaga,Hercules,0,1,27/10/1974,152056800
2730,1,6,Murcia,Celta de Vigo,1,0,27/10/1974,152056800
2731,1,6,Real Madrid,Espanol,5,0,27/10/1974,152056800
2732,1,6,Zaragoza,Las Palmas,3,1,27/10/1974,152056800
2733,1,7,Atletico de Madrid,Barcelona,3,3,01/11/1974,152492400
2734,1,7,Espanol,Zaragoza,2,1,01/11/1974,152492400
2735,1,7,Las Palmas,Atletico de Bilbao,2,0,02/11/1974,152578800
2736,1,7,Betis,Murcia,1,0,03/11/1974,152665200
2737,1,7,Celta de Vigo,Real Madrid,3,3,03/11/1974,152665200
2738,1,7,Granada,Elche,5,0,03/11/1974,152665200
2739,1,7,Hercules,Sporting de Gijon,2,0,03/11/1974,152665200
2740,1,7,Real Sociedad,Valencia,1,0,03/11/1974,152665200
2741,1,7,Salamanca,CD Malaga,1,0,03/11/1974,152665200
2742,1,8,Atletico de Bilbao,Espanol,1,0,10/11/1974,153270000
2743,1,8,Barcelona,Las Palmas,3,2,10/11/1974,153270000
2744,1,8,Elche,Real Sociedad,3,0,10/11/1974,153270000
2745,1,8,Sporting de Gijon,Salamanca,2,1,10/11/1974,153270000
2746,1,8,CD Malaga,Atletico de Madrid,0,0,10/11/1974,153270000
